orf_id,sequence_id,start,end,strand,frame,length_bp,length_aa,start_codon,confidence_score,overlap_flag,overlap_with
ENA|BN000065|BN000065.1_predicted_orf_1821,ENA|BN000065|BN000065.1,174825,175019,+,3,195,64,GTG,0.5825,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_174812_174925,ORF_ENA|BN000065|BN000065.1_-1_174876_175025"
ENA|BN000065|BN000065.1_predicted_orf_1822,ENA|BN000065|BN000065.1,174876,175025,-,-1,150,49,ATG,0.6109,Overlap,ORF_ENA|BN000065|BN000065.1_+3_174825_175019
ENA|BN000065|BN000065.1_predicted_orf_1823,ENA|BN000065|BN000065.1,175210,175302,+,1,93,30,TTG,0.4064,Overlap,ORF_ENA|BN000065|BN000065.1_+3_175227_175325
ENA|BN000065|BN000065.1_predicted_orf_1824,ENA|BN000065|BN000065.1,175227,175325,+,3,99,32,TTG,0.409,Overlap,ORF_ENA|BN000065|BN000065.1_+1_175210_175302
ENA|BN000065|BN000065.1_predicted_orf_1825,ENA|BN000065|BN000065.1,175322,175492,+,2,171,56,ATG,0.6346,Overlap,ORF_ENA|BN000065|BN000065.1_-3_175402_175512
ENA|BN000065|BN000065.1_predicted_orf_1826,ENA|BN000065|BN000065.1,175402,175512,-,-3,111,36,ATG,0.571,Overlap,ORF_ENA|BN000065|BN000065.1_+2_175322_175492
ENA|BN000065|BN000065.1_predicted_orf_1827,ENA|BN000065|BN000065.1,175485,175604,+,3,120,39,GTG,0.4837,None,
ENA|BN000065|BN000065.1_predicted_orf_1828,ENA|BN000065|BN000065.1,175621,175716,+,1,96,31,ATG,0.5537,None,
ENA|BN000065|BN000065.1_predicted_orf_1829,ENA|BN000065|BN000065.1,175689,175901,+,3,213,70,TTG,0.5505,Overlap,ORF_ENA|BN000065|BN000065.1_+2_175760_176002
ENA|BN000065|BN000065.1_predicted_orf_1830,ENA|BN000065|BN000065.1,175760,176002,+,2,243,80,GTG,0.66,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_175689_175901,ORF_ENA|BN000065|BN000065.1_-3_175912_176148"
ENA|BN000065|BN000065.1_predicted_orf_1831,ENA|BN000065|BN000065.1,175912,176148,-,-3,237,78,TTG,0.59,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_175760_176002,ORF_ENA|BN000065|BN000065.1_+3_175965_176102,ORF_ENA|BN000065|BN000065.1_+1_175987_176115"
ENA|BN000065|BN000065.1_predicted_orf_1832,ENA|BN000065|BN000065.1,175965,176102,+,3,138,45,TTG,0.4468,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_175912_176148,ORF_ENA|BN000065|BN000065.1_+1_175987_176115"
ENA|BN000065|BN000065.1_predicted_orf_1833,ENA|BN000065|BN000065.1,175987,176115,+,1,129,42,ATG,0.5881,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_175912_176148,ORF_ENA|BN000065|BN000065.1_+3_175965_176102"
ENA|BN000065|BN000065.1_predicted_orf_1834,ENA|BN000065|BN000065.1,176201,176323,+,2,123,40,TTG,0.4289,None,
ENA|BN000065|BN000065.1_predicted_orf_1835,ENA|BN000065|BN000065.1,176286,176462,-,-1,177,58,ATG,0.6464,Overlap,ORF_ENA|BN000065|BN000065.1_+1_176347_176478
ENA|BN000065|BN000065.1_predicted_orf_1836,ENA|BN000065|BN000065.1,176347,176478,+,1,132,43,TTG,0.4422,Overlap,ORF_ENA|BN000065|BN000065.1_-1_176286_176462
ENA|BN000065|BN000065.1_predicted_orf_1837,ENA|BN000065|BN000065.1,176542,176715,-,-3,174,57,GTG,0.5523,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_176546_176659,ORF_ENA|BN000065|BN000065.1_-1_176610_176741"
ENA|BN000065|BN000065.1_predicted_orf_1838,ENA|BN000065|BN000065.1,176610,176741,-,-1,132,43,TTG,0.4405,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_176542_176715,ORF_ENA|BN000065|BN000065.1_+2_176684_176797"
ENA|BN000065|BN000065.1_predicted_orf_1839,ENA|BN000065|BN000065.1,176684,176797,+,2,114,37,ATG,0.5709,Overlap,ORF_ENA|BN000065|BN000065.1_-1_176610_176741
ENA|BN000065|BN000065.1_predicted_orf_1840,ENA|BN000065|BN000065.1,176756,176878,-,-2,123,40,GTG,0.4938,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_176794_176904,ORF_ENA|BN000065|BN000065.1_+3_176799_176960"
ENA|BN000065|BN000065.1_predicted_orf_1841,ENA|BN000065|BN000065.1,176794,176904,+,1,111,36,TTG,0.4158,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_176756_176878,ORF_ENA|BN000065|BN000065.1_+3_176799_176960"
ENA|BN000065|BN000065.1_predicted_orf_1842,ENA|BN000065|BN000065.1,176799,176960,+,3,162,53,ATG,0.6212,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_176756_176878,ORF_ENA|BN000065|BN000065.1_+1_176794_176904"
ENA|BN000065|BN000065.1_predicted_orf_1843,ENA|BN000065|BN000065.1,177137,177346,-,-2,210,69,TTG,0.5455,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_177258_177446,ORF_ENA|BN000065|BN000065.1_-3_177268_177426"
ENA|BN000065|BN000065.1_predicted_orf_1844,ENA|BN000065|BN000065.1,177258,177446,+,3,189,62,TTG,0.513,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_177137_177346,ORF_ENA|BN000065|BN000065.1_-3_177268_177426,ORF_ENA|BN000065|BN000065.1_-1_177321_177560,ORF_ENA|BN000065|BN000065.1_+1_177334_177438"
ENA|BN000065|BN000065.1_predicted_orf_1845,ENA|BN000065|BN000065.1,177268,177426,-,-3,159,52,TTG,0.4723,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_177137_177346,ORF_ENA|BN000065|BN000065.1_+3_177258_177446,ORF_ENA|BN000065|BN000065.1_-1_177321_177560,ORF_ENA|BN000065|BN000065.1_+1_177334_177438"
ENA|BN000065|BN000065.1_predicted_orf_1846,ENA|BN000065|BN000065.1,177321,177560,-,-1,240,79,GTG,0.6518,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_177258_177446,ORF_ENA|BN000065|BN000065.1_-3_177268_177426,ORF_ENA|BN000065|BN000065.1_+1_177334_177438,ORF_ENA|BN000065|BN000065.1_-2_177443_177556,ORF_ENA|BN000065|BN000065.1_+2_177446_177646"
ENA|BN000065|BN000065.1_predicted_orf_1847,ENA|BN000065|BN000065.1,177446,177646,+,2,201,66,ATG,0.6802,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_177321_177560,ORF_ENA|BN000065|BN000065.1_-2_177443_177556,ORF_ENA|BN000065|BN000065.1_-1_177591_177893,ORF_ENA|BN000065|BN000065.1_+1_177595_177723"
ENA|BN000065|BN000065.1_predicted_orf_1848,ENA|BN000065|BN000065.1,177591,177893,-,-1,303,100,TTG,0.6934,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_177446_177646,ORF_ENA|BN000065|BN000065.1_+1_177595_177723,ORF_ENA|BN000065|BN000065.1_+2_177683_177781,ORF_ENA|BN000065|BN000065.1_-3_177712_178410,ORF_ENA|BN000065|BN000065.1_+3_177762_177953,ORF_ENA|BN000065|BN000065.1_+1_177835_177945"
ENA|BN000065|BN000065.1_predicted_orf_1849,ENA|BN000065|BN000065.1,177595,177723,+,1,129,42,TTG,0.4356,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_177446_177646,ORF_ENA|BN000065|BN000065.1_-1_177591_177893"
ENA|BN000065|BN000065.1_predicted_orf_1850,ENA|BN000065|BN000065.1,177683,177781,+,2,99,32,TTG,0.4139,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_177591_177893,ORF_ENA|BN000065|BN000065.1_-3_177712_178410"
ENA|BN000065|BN000065.1_predicted_orf_1851,ENA|BN000065|BN000065.1,177712,178410,-,-3,699,232,GTG,0.9076,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_177591_177893,ORF_ENA|BN000065|BN000065.1_+2_177683_177781,ORF_ENA|BN000065|BN000065.1_+3_177762_177953,ORF_ENA|BN000065|BN000065.1_+1_177835_177945,ORF_ENA|BN000065|BN000065.1_-2_177977_178252,ORF_ENA|BN000065|BN000065.1_+2_178046_178228,ORF_ENA|BN000065|BN000065.1_+3_178074_178256,ORF_ENA|BN000065|BN000065.1_+1_178105_178203,ORF_ENA|BN000065|BN000065.1_-1_178197_178343,ORF_ENA|BN000065|BN000065.1_+1_178321_178479,ORF_ENA|BN000065|BN000065.1_-2_178340_178456"
ENA|BN000065|BN000065.1_predicted_orf_1852,ENA|BN000065|BN000065.1,177762,177953,+,3,192,63,ATG,0.6678,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_177591_177893,ORF_ENA|BN000065|BN000065.1_-3_177712_178410,ORF_ENA|BN000065|BN000065.1_+1_177835_177945"
ENA|BN000065|BN000065.1_predicted_orf_1853,ENA|BN000065|BN000065.1,178046,178228,+,2,183,60,GTG,0.5625,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_177712_178410,ORF_ENA|BN000065|BN000065.1_-2_177977_178252,ORF_ENA|BN000065|BN000065.1_+3_178074_178256,ORF_ENA|BN000065|BN000065.1_+1_178105_178203"
ENA|BN000065|BN000065.1_predicted_orf_1854,ENA|BN000065|BN000065.1,178074,178256,+,3,183,60,TTG,0.5009,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_177712_178410,ORF_ENA|BN000065|BN000065.1_-2_177977_178252,ORF_ENA|BN000065|BN000065.1_+2_178046_178228,ORF_ENA|BN000065|BN000065.1_+1_178105_178203,ORF_ENA|BN000065|BN000065.1_-1_178197_178343"
ENA|BN000065|BN000065.1_predicted_orf_1855,ENA|BN000065|BN000065.1,178321,178479,+,1,159,52,TTG,0.4676,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_177712_178410,ORF_ENA|BN000065|BN000065.1_-2_178340_178456,ORF_ENA|BN000065|BN000065.1_-1_178362_178475,ORF_ENA|BN000065|BN000065.1_+2_178367_178468"
ENA|BN000065|BN000065.1_predicted_orf_1856,ENA|BN000065|BN000065.1,178340,178456,-,-2,117,38,ATG,0.5705,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_177712_178410,ORF_ENA|BN000065|BN000065.1_+1_178321_178479,ORF_ENA|BN000065|BN000065.1_-1_178362_178475,ORF_ENA|BN000065|BN000065.1_+2_178367_178468"
ENA|BN000065|BN000065.1_predicted_orf_1857,ENA|BN000065|BN000065.1,178362,178475,-,-1,114,37,GTG,0.4781,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_178321_178479,ORF_ENA|BN000065|BN000065.1_-2_178340_178456,ORF_ENA|BN000065|BN000065.1_+2_178367_178468"
ENA|BN000065|BN000065.1_predicted_orf_1858,ENA|BN000065|BN000065.1,178563,178724,-,-1,162,53,TTG,0.4756,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_178578_178682,ORF_ENA|BN000065|BN000065.1_+1_178597_178794,ORF_ENA|BN000065|BN000065.1_+2_178628_178762"
ENA|BN000065|BN000065.1_predicted_orf_1859,ENA|BN000065|BN000065.1,178578,178682,+,3,105,34,GTG,0.4785,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_178563_178724,ORF_ENA|BN000065|BN000065.1_+1_178597_178794,ORF_ENA|BN000065|BN000065.1_+2_178628_178762"
ENA|BN000065|BN000065.1_predicted_orf_1860,ENA|BN000065|BN000065.1,178597,178794,+,1,198,65,TTG,0.5269,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_178563_178724,ORF_ENA|BN000065|BN000065.1_+3_178578_178682,ORF_ENA|BN000065|BN000065.1_+2_178628_178762,ORF_ENA|BN000065|BN000065.1_-3_178717_178821"
ENA|BN000065|BN000065.1_predicted_orf_1861,ENA|BN000065|BN000065.1,178717,178821,-,-3,105,34,TTG,0.4185,Overlap,ORF_ENA|BN000065|BN000065.1_+1_178597_178794
ENA|BN000065|BN000065.1_predicted_orf_1862,ENA|BN000065|BN000065.1,178901,179263,-,-2,363,120,TTG,0.766,Overlap,ORF_ENA|BN000065|BN000065.1_+3_179004_179123
ENA|BN000065|BN000065.1_predicted_orf_1863,ENA|BN000065|BN000065.1,179004,179123,+,3,120,39,ATG,0.5812,Overlap,ORF_ENA|BN000065|BN000065.1_-2_178901_179263
ENA|BN000065|BN000065.1_predicted_orf_1864,ENA|BN000065|BN000065.1,179328,179456,+,3,129,42,GTG,0.4997,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_179350_179442,ORF_ENA|BN000065|BN000065.1_-2_179399_179581"
ENA|BN000065|BN000065.1_predicted_orf_1865,ENA|BN000065|BN000065.1,179399,179581,-,-2,183,60,GTG,0.565,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_179328_179456,ORF_ENA|BN000065|BN000065.1_-3_179446_179583,ORF_ENA|BN000065|BN000065.1_+3_179511_179636"
ENA|BN000065|BN000065.1_predicted_orf_1866,ENA|BN000065|BN000065.1,179446,179583,-,-3,138,45,ATG,0.5989,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_179399_179581,ORF_ENA|BN000065|BN000065.1_+3_179511_179636"
ENA|BN000065|BN000065.1_predicted_orf_1867,ENA|BN000065|BN000065.1,179511,179636,+,3,126,41,TTG,0.4363,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_179399_179581,ORF_ENA|BN000065|BN000065.1_-3_179446_179583"
ENA|BN000065|BN000065.1_predicted_orf_1868,ENA|BN000065|BN000065.1,179651,179749,+,2,99,32,TTG,0.4125,None,
ENA|BN000065|BN000065.1_predicted_orf_1869,ENA|BN000065|BN000065.1,179756,179932,-,-2,177,58,ATG,0.6466,Overlap,ORF_ENA|BN000065|BN000065.1_+1_179854_179946
ENA|BN000065|BN000065.1_predicted_orf_1870,ENA|BN000065|BN000065.1,179854,179946,+,1,93,30,GTG,0.4615,Overlap,ORF_ENA|BN000065|BN000065.1_-2_179756_179932
ENA|BN000065|BN000065.1_predicted_orf_1871,ENA|BN000065|BN000065.1,179943,180035,-,-1,93,30,ATG,0.5595,None,
ENA|BN000065|BN000065.1_predicted_orf_1872,ENA|BN000065|BN000065.1,180324,180440,-,-1,117,38,TTG,0.4255,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_180340_180546,ORF_ENA|BN000065|BN000065.1_+3_180366_180638"
ENA|BN000065|BN000065.1_predicted_orf_1873,ENA|BN000065|BN000065.1,180340,180546,+,1,207,68,GTG,0.599,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_180324_180440,ORF_ENA|BN000065|BN000065.1_+3_180366_180638,ORF_ENA|BN000065|BN000065.1_-2_180437_180529"
ENA|BN000065|BN000065.1_predicted_orf_1874,ENA|BN000065|BN000065.1,180366,180638,+,3,273,90,TTG,0.6476,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_180324_180440,ORF_ENA|BN000065|BN000065.1_+1_180340_180546,ORF_ENA|BN000065|BN000065.1_-2_180437_180529"
ENA|BN000065|BN000065.1_predicted_orf_1875,ENA|BN000065|BN000065.1,180437,180529,-,-2,93,30,TTG,0.4087,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_180340_180546,ORF_ENA|BN000065|BN000065.1_+3_180366_180638"
ENA|BN000065|BN000065.1_predicted_orf_1876,ENA|BN000065|BN000065.1,180607,180705,-,-3,99,32,ATG,0.5633,Overlap,ORF_ENA|BN000065|BN000065.1_-1_180627_180956
ENA|BN000065|BN000065.1_predicted_orf_1877,ENA|BN000065|BN000065.1,180627,180956,-,-1,330,109,TTG,0.7299,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_180607_180705,ORF_ENA|BN000065|BN000065.1_+2_180803_180991,ORF_ENA|BN000065|BN000065.1_+1_180841_181026,ORF_ENA|BN000065|BN000065.1_-2_180884_180979"
ENA|BN000065|BN000065.1_predicted_orf_1878,ENA|BN000065|BN000065.1,180803,180991,+,2,189,62,TTG,0.5137,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_180627_180956,ORF_ENA|BN000065|BN000065.1_+1_180841_181026,ORF_ENA|BN000065|BN000065.1_-2_180884_180979"
ENA|BN000065|BN000065.1_predicted_orf_1879,ENA|BN000065|BN000065.1,180841,181026,+,1,186,61,ATG,0.6591,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_180627_180956,ORF_ENA|BN000065|BN000065.1_+2_180803_180991,ORF_ENA|BN000065|BN000065.1_-2_180884_180979"
ENA|BN000065|BN000065.1_predicted_orf_1880,ENA|BN000065|BN000065.1,180884,180979,-,-2,96,31,ATG,0.5611,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_180627_180956,ORF_ENA|BN000065|BN000065.1_+2_180803_180991,ORF_ENA|BN000065|BN000065.1_+1_180841_181026"
ENA|BN000065|BN000065.1_predicted_orf_1881,ENA|BN000065|BN000065.1,181140,181280,+,3,141,46,GTG,0.5121,Overlap,ORF_ENA|BN000065|BN000065.1_+1_181204_181356
ENA|BN000065|BN000065.1_predicted_orf_1882,ENA|BN000065|BN000065.1,181204,181356,+,1,153,50,TTG,0.4632,Overlap,ORF_ENA|BN000065|BN000065.1_+3_181140_181280
ENA|BN000065|BN000065.1_predicted_orf_1883,ENA|BN000065|BN000065.1,181407,181505,-,-1,99,32,GTG,0.4714,Overlap,ORF_ENA|BN000065|BN000065.1_-3_181447_181548
ENA|BN000065|BN000065.1_predicted_orf_1884,ENA|BN000065|BN000065.1,181447,181548,-,-3,102,33,GTG,0.4759,Overlap,ORF_ENA|BN000065|BN000065.1_-1_181407_181505
ENA|BN000065|BN000065.1_predicted_orf_1885,ENA|BN000065|BN000065.1,181573,181698,+,1,126,41,ATG,0.5776,Overlap,ORF_ENA|BN000065|BN000065.1_+2_181643_181750
ENA|BN000065|BN000065.1_predicted_orf_1886,ENA|BN000065|BN000065.1,181643,181750,+,2,108,35,ATG,0.5696,Overlap,ORF_ENA|BN000065|BN000065.1_+1_181573_181698
ENA|BN000065|BN000065.1_predicted_orf_1887,ENA|BN000065|BN000065.1,181775,181885,+,2,111,36,TTG,0.4233,Overlap,ORF_ENA|BN000065|BN000065.1_-2_181799_181996
ENA|BN000065|BN000065.1_predicted_orf_1888,ENA|BN000065|BN000065.1,181799,181996,-,-2,198,65,ATG,0.6766,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_181775_181885,ORF_ENA|BN000065|BN000065.1_+2_181919_182104"
ENA|BN000065|BN000065.1_predicted_orf_1889,ENA|BN000065|BN000065.1,181919,182104,+,2,186,61,TTG,0.5087,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_181799_181996,ORF_ENA|BN000065|BN000065.1_+1_181951_182064"
ENA|BN000065|BN000065.1_predicted_orf_1890,ENA|BN000065|BN000065.1,182075,182347,-,-2,273,90,GTG,0.7087,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_182107_182322,ORF_ENA|BN000065|BN000065.1_-1_182208_182387"
ENA|BN000065|BN000065.1_predicted_orf_1891,ENA|BN000065|BN000065.1,182208,182387,-,-1,180,59,TTG,0.5007,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_182075_182347,ORF_ENA|BN000065|BN000065.1_-3_182107_182322"
ENA|BN000065|BN000065.1_predicted_orf_1892,ENA|BN000065|BN000065.1,182486,182683,+,2,198,65,TTG,0.5271,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_182492_182587,ORF_ENA|BN000065|BN000065.1_+1_182536_182760,ORF_ENA|BN000065|BN000065.1_+3_182577_182705"
ENA|BN000065|BN000065.1_predicted_orf_1893,ENA|BN000065|BN000065.1,182492,182587,-,-2,96,31,ATG,0.56,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_182486_182683,ORF_ENA|BN000065|BN000065.1_+1_182536_182760"
ENA|BN000065|BN000065.1_predicted_orf_1894,ENA|BN000065|BN000065.1,182536,182760,+,1,225,74,GTG,0.6293,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_182486_182683,ORF_ENA|BN000065|BN000065.1_-2_182492_182587,ORF_ENA|BN000065|BN000065.1_+3_182577_182705,ORF_ENA|BN000065|BN000065.1_-1_182646_182948"
ENA|BN000065|BN000065.1_predicted_orf_1895,ENA|BN000065|BN000065.1,182646,182948,-,-1,303,100,TTG,0.6937,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_182536_182760,ORF_ENA|BN000065|BN000065.1_+3_182577_182705,ORF_ENA|BN000065|BN000065.1_+2_182711_182827,ORF_ENA|BN000065|BN000065.1_-3_182830_183033"
ENA|BN000065|BN000065.1_predicted_orf_1896,ENA|BN000065|BN000065.1,182711,182827,+,2,117,38,GTG,0.4885,Overlap,ORF_ENA|BN000065|BN000065.1_-1_182646_182948
ENA|BN000065|BN000065.1_predicted_orf_1897,ENA|BN000065|BN000065.1,182830,183033,-,-3,204,67,ATG,0.6862,Overlap,ORF_ENA|BN000065|BN000065.1_-1_182646_182948
ENA|BN000065|BN000065.1_predicted_orf_1898,ENA|BN000065|BN000065.1,183002,183094,-,-2,93,30,GTG,0.4683,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_183018_183110,ORF_ENA|BN000065|BN000065.1_-3_183034_183162"
ENA|BN000065|BN000065.1_predicted_orf_1899,ENA|BN000065|BN000065.1,183018,183110,+,3,93,30,ATG,0.5547,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_183002_183094,ORF_ENA|BN000065|BN000065.1_-3_183034_183162"
ENA|BN000065|BN000065.1_predicted_orf_1900,ENA|BN000065|BN000065.1,183034,183162,-,-3,129,42,ATG,0.5806,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_183002_183094,ORF_ENA|BN000065|BN000065.1_+3_183018_183110"
ENA|BN000065|BN000065.1_predicted_orf_1901,ENA|BN000065|BN000065.1,183173,183265,+,2,93,30,TTG,0.4027,Overlap,ORF_ENA|BN000065|BN000065.1_-2_183179_183286
ENA|BN000065|BN000065.1_predicted_orf_1902,ENA|BN000065|BN000065.1,183179,183286,-,-2,108,35,ATG,0.5641,Overlap,ORF_ENA|BN000065|BN000065.1_+2_183173_183265
ENA|BN000065|BN000065.1_predicted_orf_1903,ENA|BN000065|BN000065.1,183267,183359,+,3,93,30,GTG,0.459,None,
ENA|BN000065|BN000065.1_predicted_orf_1904,ENA|BN000065|BN000065.1,183328,183471,-,-3,144,47,ATG,0.6053,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_183366_183554,ORF_ENA|BN000065|BN000065.1_+1_183397_183549"
ENA|BN000065|BN000065.1_predicted_orf_1905,ENA|BN000065|BN000065.1,183366,183554,+,3,189,62,TTG,0.5124,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_183328_183471,ORF_ENA|BN000065|BN000065.1_+1_183397_183549,ORF_ENA|BN000065|BN000065.1_-1_183468_183650"
ENA|BN000065|BN000065.1_predicted_orf_1906,ENA|BN000065|BN000065.1,183468,183650,-,-1,183,60,ATG,0.6539,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_183366_183554,ORF_ENA|BN000065|BN000065.1_+1_183397_183549,ORF_ENA|BN000065|BN000065.1_-3_183520_183660,ORF_ENA|BN000065|BN000065.1_+1_183556_183900"
ENA|BN000065|BN000065.1_predicted_orf_1907,ENA|BN000065|BN000065.1,183520,183660,-,-3,141,46,TTG,0.452,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_183468_183650,ORF_ENA|BN000065|BN000065.1_+1_183556_183900"
ENA|BN000065|BN000065.1_predicted_orf_1908,ENA|BN000065|BN000065.1,183556,183900,+,1,345,114,ATG,0.8958,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_183468_183650,ORF_ENA|BN000065|BN000065.1_-3_183520_183660,ORF_ENA|BN000065|BN000065.1_-1_183657_183827,ORF_ENA|BN000065|BN000065.1_-3_183733_183972,ORF_ENA|BN000065|BN000065.1_-1_183846_184022"
ENA|BN000065|BN000065.1_predicted_orf_1909,ENA|BN000065|BN000065.1,183657,183827,-,-1,171,56,ATG,0.6345,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_183556_183900,ORF_ENA|BN000065|BN000065.1_-3_183733_183972"
ENA|BN000065|BN000065.1_predicted_orf_1910,ENA|BN000065|BN000065.1,183733,183972,-,-3,240,79,TTG,0.5939,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_183556_183900,ORF_ENA|BN000065|BN000065.1_-1_183657_183827,ORF_ENA|BN000065|BN000065.1_-1_183846_184022,ORF_ENA|BN000065|BN000065.1_+2_183872_184054"
ENA|BN000065|BN000065.1_predicted_orf_1911,ENA|BN000065|BN000065.1,183846,184022,-,-1,177,58,GTG,0.5566,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_183556_183900,ORF_ENA|BN000065|BN000065.1_-3_183733_183972,ORF_ENA|BN000065|BN000065.1_+2_183872_184054"
ENA|BN000065|BN000065.1_predicted_orf_1912,ENA|BN000065|BN000065.1,183872,184054,+,2,183,60,TTG,0.5045,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_183733_183972,ORF_ENA|BN000065|BN000065.1_-1_183846_184022"
ENA|BN000065|BN000065.1_predicted_orf_1913,ENA|BN000065|BN000065.1,184076,184264,+,2,189,62,GTG,0.573,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_184206_184397,ORF_ENA|BN000065|BN000065.1_-3_184210_184314"
ENA|BN000065|BN000065.1_predicted_orf_1914,ENA|BN000065|BN000065.1,184206,184397,+,3,192,63,ATG,0.6664,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_184076_184264,ORF_ENA|BN000065|BN000065.1_-3_184210_184314,ORF_ENA|BN000065|BN000065.1_+2_184268_184384"
ENA|BN000065|BN000065.1_predicted_orf_1915,ENA|BN000065|BN000065.1,184210,184314,-,-3,105,34,GTG,0.4748,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_184076_184264,ORF_ENA|BN000065|BN000065.1_+3_184206_184397"
ENA|BN000065|BN000065.1_predicted_orf_1916,ENA|BN000065|BN000065.1,184423,184704,-,-3,282,93,TTG,0.6635,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_184466_184567,ORF_ENA|BN000065|BN000065.1_-2_184583_184882"
ENA|BN000065|BN000065.1_predicted_orf_1917,ENA|BN000065|BN000065.1,184466,184567,+,2,102,33,TTG,0.4135,Overlap,ORF_ENA|BN000065|BN000065.1_-3_184423_184704
ENA|BN000065|BN000065.1_predicted_orf_1918,ENA|BN000065|BN000065.1,184583,184882,-,-2,300,99,GTG,0.7492,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_184423_184704,ORF_ENA|BN000065|BN000065.1_+1_184660_184821"
ENA|BN000065|BN000065.1_predicted_orf_1919,ENA|BN000065|BN000065.1,184660,184821,+,1,162,53,TTG,0.4765,Overlap,ORF_ENA|BN000065|BN000065.1_-2_184583_184882
ENA|BN000065|BN000065.1_predicted_orf_1920,ENA|BN000065|BN000065.1,184969,185148,+,1,180,59,ATG,0.6502,Overlap,ORF_ENA|BN000065|BN000065.1_-2_185015_185158
ENA|BN000065|BN000065.1_predicted_orf_1921,ENA|BN000065|BN000065.1,185015,185158,-,-2,144,47,ATG,0.6053,Overlap,ORF_ENA|BN000065|BN000065.1_+1_184969_185148
ENA|BN000065|BN000065.1_predicted_orf_1922,ENA|BN000065|BN000065.1,185133,185243,+,3,111,36,GTG,0.4832,Overlap,ORF_ENA|BN000065|BN000065.1_+1_185185_185349
ENA|BN000065|BN000065.1_predicted_orf_1923,ENA|BN000065|BN000065.1,185185,185349,+,1,165,54,TTG,0.4777,Overlap,ORF_ENA|BN000065|BN000065.1_+3_185133_185243
